IoT_Temp,IoT_Hum,IoT_Press,IoT_Wind,Satellite_BrightnessTemp,Satellite_Reflectivity,Radar_EchoIntensity,Rainfall
37.618457138193364,41.68770030112526,1007.6403674992996,31.029021737032632,295.7819323813259,0.028005319472458434,65.1520421174139,0
33.274293753904686,67.81346261621624,998.4252646016149,22.199933157598647,240.43124312197588,0.9317885430511741,4.7792495016538705,0
34.160286721639494,89.28765068893532,982.1095550162717,44.44679202964035,287.5329082637908,0.5229873081917097,63.44714645219669,1
35.85081386743783,95.73869831387165,999.388713036765,47.05123075392478,218.9356227680665,0.04322315141777899,45.56087958773386,1
7.961786069363614,28.472464352300612,1012.6465174363681,45.797111412189544,254.78708106372198,0.3424999930081374,28.53333388244709,0
19.338629141770905,32.38628900781759,1013.102742321198,43.35670349006698,202.39613851242697,0.0768494618612342,4.238596829104674,0
9.634762381005189,95.57890070264637,1001.3935352706134,12.27026032156775,276.42204838423083,0.3929444393733599,50.825533107603505,0
39.52413703502374,78.92281826678341,1006.838165375156,20.278198754428725,258.09138982462787,0.6699263421613231,24.615131290321308,0
29.931925073102317,90.63950598638185,1037.931075094086,28.190726099020495,262.55895834697526,0.4698899080414396,35.08321987395261,0
18.235920994105967,36.210610730827455,1002.6409086338188,19.847579485659338,205.17208825546535,0.38372217471945447,51.12963277913507,0
7.542334011440945,67.00686968875215,995.493608795599,45.29641200949974,221.10383302086154,0.1191570455404648,68.38309102681072,1
17.439292868626488,76.0911675533979,994.6080226440056,19.76121145499728,207.43308723535802,0.24493904569365632,61.907768670374885,1
18.007332881069882,74.40895083575782,1007.4658767622481,8.29392520712023,228.89143158038118,0.10014328773835113,33.794784682769986,0
34.18424713352256,52.65213526933585,1025.5712089230167,23.942427122898245,262.7439007682151,0.8074987316566608,29.08373680847842,0
30.502298854208526,21.231591335304678,992.3592910513084,58.79486596694282,256.6185984317375,0.13523982798472256,17.98348041330356,0
40.48850970305306,66.63408454434105,1022.5577676284461,13.552884776014553,261.21498216133904,0.5953733665488935,27.932006338197617,0
23.888597006477973,40.2481231343687,981.268989400965,36.72951953659374,254.92512713778945,0.3427404135888459,8.328479046892372,0
9.783769837532068,56.020339691431225,1005.1359786790367,25.97838299038238,227.30287956758593,0.2259783846551835,72.83291312735659,1
33.5297914889198,96.60648120670538,1026.5519039121673,4.261474058959598,224.45074973444252,0.6394684394921037,43.043808296968415,1
35.4314019446759,51.922825411394776,1000.3239773464659,29.27259635988357,213.70596835365814,0.45700230937694064,9.585438209640968,0
27.45108790277985,87.18412853315414,1013.8242260867239,42.12985971889875,284.9070874903492,0.40014546728455913,26.46045069494293,0
35.83868719818244,35.083248459940094,992.2987539695547,30.793198549669125,261.64793585412446,0.5928520048922216,41.027935771549195,0
24.75182385457563,73.7968398420023,1024.5197234675704,52.32636382479486,218.651101250406,0.4912676284900007,39.96642274806522,0
25.909313175279763,98.16055635511547,983.1367461961256,17.33622099945496,217.72093798212396,0.3034842085515608,2.6627526538974267,0
22.101640734341984,28.15144806983494,1031.15255869253,5.174950278237896,287.30356015261367,0.5590612877652517,71.31307756718336,0
6.0167650697638075,20.66559537817536,991.8917831853001,56.19393669948037,274.27308637633195,0.6694985765506946,20.653176110620848,0
9.315657079732178,54.686623410609144,1032.4638819025,22.69178097169314,265.9399079905371,0.026693158586854282,1.2138501698918391,0
6.25716742746937,27.410038644109378,1001.1517544780311,34.584333087218,240.68641075392998,0.46587172890767536,5.733300671271185,0
30.456416450551217,79.8707479740985,1023.3610144684692,47.52018756781176,226.19755642785177,0.05768328458354377,43.51461774359827,0
17.574239243053068,93.16389310788472,999.1535178671713,19.458819832534836,297.9450763112824,0.18640541406811106,10.333914050632265,0
25.342827646588113,54.721677816700705,1034.3547002740788,42.96987229065667,279.72395750228003,0.5605087340779731,3.129359464012746,0
41.30265895704372,40.69693137243527,987.5982275311025,8.125130989069682,230.17792231362765,0.8661889152655807,28.47198498095335,0
14.971689165954999,54.75226552052878,990.7111873563559,17.477624832330317,284.75647962784944,0.8828056791884848,46.70708942551414,0
21.415316921425188,77.87582542800008,1009.5818075095282,8.682638168191195,275.89319486146815,0.06994401013863127,8.387985363120928,0
35.22204554172195,20.72433292642968,984.9163063422887,48.67383350408147,229.70805498779984,0.4191050862867066,23.499587411348667,0
14.151926619664899,67.15631915877577,991.7588110821057,13.358954113607123,242.65528542416396,0.5830064830045513,31.332050371840666,0
8.079196393151719,69.06333479099033,1036.625982932721,43.044213324312615,218.59534453910265,0.1470699045503434,11.959507334007538,0
16.590058116550722,71.01505975167484,1038.5893796688733,56.59790383473916,211.10524443781094,0.7654322167447717,37.95554238500326,0
11.448851490160177,39.36176639847018,1002.5755597598253,31.666332544132622,272.27620328396966,0.7442352584372388,6.391056517632817,0
42.18790609370292,77.12421787025013,1035.3971612608361,32.40175153564126,226.75118573538666,0.9033410137067946,3.4888872258801493,0
37.32481518257668,27.311318906542112,1012.689480540406,27.662014085868723,282.00593657462537,0.008486012083443017,38.98765253663511,0
30.33615026041694,35.94162691734407,996.184547952426,19.553408603618564,299.5608711514426,0.21668424398900266,18.59227295631567,0
39.85842360750871,90.19760373235856,1022.143923264836,28.539301855495026,207.66198139296486,0.8271867142453218,7.153035592352063,0
37.14688307596458,79.09785205812531,1019.5341083944915,36.16845193600557,247.30351250837003,0.6705800508269354,31.79344406157242,0
12.462802355441433,21.099644320907622,1039.347519146524,59.15949433023956,280.2062559310803,0.8943898536984908,68.63555546380461,0
40.70235993959911,39.87010082958402,995.902837244557,56.26587355909345,278.89508965412335,0.05717965453026652,54.31443349906162,0
26.573689676626028,37.15251863945316,1020.3235701597041,51.72917749758731,275.99971583309684,0.5969639657164428,61.17119365102707,0
37.2976062065625,41.664506242957806,983.1214253017669,53.3478321422915,234.89949353019108,0.5690465748936742,65.39354915689773,1
40.84365199693973,39.80478162239091,986.8187623218032,28.070950997522576,245.38532556850524,0.03567441636053237,72.94708060473143,1
17.720138998874553,25.00210365942766,980.2351024970656,39.446659630647886,259.496835734147,0.5135220769124835,57.243493013562976,0
9.40207698110707,56.71524132774563,1039.9676408635803,53.70400337617285,297.3940583573257,0.6095203113099242,45.630594145460975,0
14.117406501677667,78.61867798289322,1028.1364218288486,23.577045899481185,232.75472709384928,0.19129317420210723,27.40694102266854,0
22.08431154505025,68.53853797739491,1027.2033808840124,57.70574870072813,292.3143887716858,0.27332958312466293,13.623242741828706,0
37.72059063689972,73.82973348784638,1010.5835645172908,24.94716372415098,226.9356918180494,0.640347346297737,51.499490548747076,1
39.429223330253734,26.49193428289913,998.0040249743264,36.06495992359294,298.90744654737045,0.46830094759995833,74.62124895914565,0
5.278085221247628,96.11925681414297,989.0758570677606,42.58828279634231,267.0263686827592,0.8580136575683268,35.05190134641893,0
25.42989210310263,87.07934670744199,997.0804843307878,57.0355207845563,246.3511480358551,0.34238176600918835,54.27595260696057,1
21.69644012595116,84.40722547965302,1002.5582733157484,14.676976443135963,261.3390428063605,0.26665965838820116,37.13193374948671,0
13.88431241882921,85.8387044033414,1025.3786058188177,44.767858694318534,227.2531169040207,0.9848659403448428,32.39500675226075,0
9.794614693347313,94.6168406506209,1012.3797073341891,31.24893516864493,227.41738575114667,0.9111357701300834,30.772921016993635,0
18.504606856145116,63.54031728909582,984.649017593329,16.113428437238465,211.35545438434937,0.028992744998979858,37.84685121987732,0
42.71638815650077,36.022561429410075,981.0817405375348,46.596410387783436,211.40502977053987,0.7707286153065659,27.51717463990313,0
17.928117280830207,69.34268862820329,986.1399307720438,33.13333681043079,234.76717414689114,0.11033477382520296,56.15799913663558,1
25.751624869734645,79.43051949343513,1004.6299228218428,39.658429238980546,276.2855477896372,0.02748519482937095,65.57040199436375,0
33.12075835580711,79.03339146832204,1035.991575022941,19.374064114674063,260.7971167598163,0.2736955159663489,66.21639799838881,1
19.54518409517176,61.71592193335041,1018.2441488725533,28.8764371096563,210.25845603310208,0.2693458790611043,17.077403506936946,0
43.87128330883843,25.476697546686246,1028.109553992531,37.041255059284026,285.2236524975911,0.8193187623469647,67.19318540486181,0
43.497891797684446,49.68903507441023,1007.982475670273,24.29464885619064,260.1367626990066,0.7106672459428351,25.61634238913288,0
15.071291833014566,93.66132867706858,1001.6999649917026,11.90235239086208,296.085557678478,0.9816094273320143,23.198074911397324,0
24.88994023569542,66.75591278059409,986.5040223629974,57.69842953891824,267.01854674112076,0.7115129003118185,54.50670430486769,0
17.035132392670786,63.066555460457074,1032.5559813311722,30.688052402557044,217.5174863704181,0.4182555532560479,22.852225506471708,0
16.393619775098706,41.508281150575485,1026.9896017416743,44.03522221726203,247.37833623078222,0.6989276609452169,3.9724804207282585,0
6.475477894181312,49.47591359332631,990.0870858558635,24.662831613363487,264.8497597547204,0.9994590671864021,28.0213329232731,0
29.382573359195874,91.62768713225354,1010.7356338325757,21.30790584154298,202.82647010499778,0.7101418825625281,54.10992002687617,1
25.10716092915446,73.31704380214686,1009.2424884752747,24.4298579080275,201.4910264154808,0.7616813559803183,24.52188152026324,0
7.059150049999574,82.99096214018662,1017.5054931611917,24.551798627138986,212.94030005985678,0.9383650151902594,47.216929199635985,1
16.14585856946446,56.34763384541241,1036.7712136394757,32.650806956517215,225.1664435045471,0.11365126131168335,49.50895831973478,0
41.33063543866615,70.41977755649263,1014.7862865057488,32.60819219888179,242.95491235206754,0.7047842934477269,55.03020087947671,1
14.582475626678896,39.8706886994566,1012.4130360067171,29.8292289529723,248.74404737597882,0.850805957967449,67.28478497332023,1
10.795794883648924,76.4368664226789,983.0193759760798,8.087147095046285,213.80276089378967,0.954378600220893,32.44233744513236,0
24.57811041110252,54.20810669626698,983.7744485610814,29.76452871003187,267.3391579115831,0.21096928971169937,12.48240574968428,0
44.42601816442403,55.403641185179644,991.2408074796074,10.146234025239089,259.61380616965346,0.5039290077242442,23.919428657391705,0
14.682210860460017,71.94578596615054,981.9482463015049,7.56814717774591,229.446409884116,0.6805548476444818,32.41254413804894,0
31.885421896235144,94.90244971751413,1024.6011737342008,55.95874304047007,201.3659883435292,0.24746772950133744,53.54186019960848,1
35.4647846131487,25.120507728689674,1023.3998182396377,36.297000788862256,207.76479153532907,0.600472863250274,0.9841594171225126,0
14.505501759695987,85.97945898776061,988.1633740658986,39.56940348747506,239.16947755108396,0.25757878249799937,23.68390375799092,0
34.12865394447438,43.39064883297545,1030.1647340477168,24.107620220001827,215.3974351165684,0.3334570205316473,58.48819357644876,1
19.711325308770128,55.51355636051022,989.2871620907667,54.538853514891855,237.68196061479708,0.44151869651086506,50.31432774980215,0
30.292233223743178,21.75306630200072,998.0705352198415,38.27582937477993,262.8182604510355,0.529190098746567,54.880498018920385,0
30.34118843043579,44.083686226745044,994.9386139496819,46.15019217141525,254.72374278792836,0.4493658716251506,60.885807707939605,0
26.43098736299034,60.210499410410435,1002.3384259143829,22.113748141662832,223.11758831373942,0.4931955197879292,58.74267891584717,1
8.611590802176332,24.49408618779512,995.2798259533977,57.60071284914753,234.38224912587523,0.2985887562882926,51.16373746145835,0
38.41209982356952,59.28765835065321,1009.3370555863071,49.2276774094989,261.40311984486505,0.1589650940226306,32.97461492779429,0
17.83120259886943,94.16885030867418,1004.4444728812812,51.23690778087262,286.08550280434486,0.04734997732683943,73.76987466586154,1
12.46074041599417,28.431457448624418,1039.1941694467596,10.331656045545257,275.3213438738877,0.1959787224916677,42.68048966925553,0
6.631005662190557,81.15525824604035,983.3555810076936,16.25779247227317,255.34000268334148,0.581943641505783,15.207690702662935,0
28.635717727529673,52.773684270079414,988.5308825832411,17.137595981014623,236.22929983164863,0.7861154478031324,21.96096413285883,0
32.1025744736913,72.41389716194703,983.1695536345162,16.25455339481227,236.50512775418053,0.16924759744289453,52.01718419778525,0
5.663513157114246,40.81892783881835,1017.5504716989426,51.324489726257276,287.9417310264396,0.10855535777264846,69.35546738995977,0
25.48372233197124,32.75938100330866,983.2705566448232,1.9130877125155266,203.92435760405465,0.7492903605492502,13.404009690442315,0
14.059831007917518,32.83700914169812,1030.1863842425673,4.565999338846458,298.7982644420261,0.3051583305372897,6.1759871809339755,0
30.806911616377995,25.639355651451574,1010.7163178409156,16.434892237794223,266.4375410851562,0.9514994392273525,66.11482860315046,1
11.974657160199659,34.85173639209944,1011.6204574748921,11.992378478966618,268.11376990723903,0.714317970610373,68.64584841846258,1
32.63750952409864,73.13755079911746,1013.6956704627316,13.911576832970901,203.79978373047422,0.32675604724303087,20.72845089869246,0
20.469413852021496,90.53524894748064,990.2488223783727,47.876591355198,260.5529274891272,0.2895427477937049,28.29642932784299,0
42.46919954946938,85.13005484729294,991.8614181868693,33.78759563352281,248.47780600904468,0.523698386271309,49.51409981233938,1
10.50083776583973,74.81074478995873,999.1290393723802,0.3462396775780796,210.5778906894067,0.07914466827820943,24.74475156318561,0
18.642654042010342,28.834549072888215,1015.6097849493111,25.759365942251716,227.7922010769359,0.11767651264529899,65.78690312025397,1
9.538940849623563,43.13499570367598,992.6070665564129,24.473095611021535,289.03144562136515,0.1758578813161925,8.068402703539704,0
41.98774473114251,44.784550025797515,986.9799036279957,6.836716166672612,254.9988415865953,0.7747235933045602,2.8486665720146407,0
40.09357413523924,39.9965557118097,1038.207013185106,40.56850731608743,241.34165751739087,0.5138573592691225,15.636465505709213,0
15.317665108606224,61.20045277677785,981.3189088885774,42.12583130276946,207.2682155840811,0.010567122774442939,21.456583365372676,0
31.39936184136716,62.8443051903738,1028.1618443201612,43.25359314312586,271.41215274023057,0.673516527472109,8.469494346665629,0
37.688888008048636,48.550878013688816,1027.2821089745014,43.708256733515526,270.28508233960326,0.4236901786604971,4.926782200548504,0
27.208032463978494,48.30313269891488,997.8328468307058,0.003169615937808068,261.4043606972564,0.5108523649637979,56.67057851263487,0
26.18602313424026,86.2844478324865,988.1375969604388,57.23524823080333,251.02626462206493,0.21411624341293556,12.320742442669303,0
14.674091636018067,83.14342786557485,988.7377188023254,48.852526023279786,243.37844022073728,0.5517822283941036,68.5441649299728,1
8.72411071223597,44.62366653445965,1021.8458970342316,54.238901795357116,259.3271092987992,0.9791532397514886,27.5999746086072,0
40.88863031813307,93.10307550986074,1018.5683954651704,0.9385977184460481,223.33954517284067,0.07344469100576145,50.29543572910091,1
41.016722286533216,96.22520136020049,1026.9647404550833,56.03152774714437,294.1259064177648,0.28391739966443064,16.905158607660017,0
30.32405829093072,46.139403362403264,1036.2488703439462,48.587311721286284,258.87945291802293,0.24299759286082978,18.024207636890015,0
18.561191641948028,48.353995903444385,1021.5156417959955,50.233148577521916,231.11924443543765,0.2485493107511796,43.103190215068146,0
18.968382984506434,60.45073227375671,989.3510921930866,5.59724308331811,244.96798508851572,0.3787063575653773,42.04821938594896,0
34.038227154809576,95.28966500269388,994.6065570059246,44.32668173511586,280.56847888768925,0.8181097847441675,57.6546921009061,1
40.884410398103086,90.10555465138492,1030.531623852387,57.59500137852546,216.16160607302976,0.9128586899643873,56.83599792706995,1
40.48345697060469,28.205437006687184,992.5583645500525,40.712840485089636,229.28356224602604,0.20221508745897332,50.301582349774584,0
36.19502183430495,51.4184594617133,984.3513390172689,34.233684277476385,267.95080227365554,0.5429499379481127,33.684792442011826,0
30.68126584617151,64.26969517998174,1022.196803242535,56.73778066493982,231.54892064822238,0.6368989721654803,66.79802897104629,1
8.365598599801952,60.2505978041232,1004.1515813294085,26.57622730406616,279.2501681861466,0.5218274743638449,46.693386766597406,0
11.46514856378455,35.50904543495142,1035.2024031527542,35.95761397862872,213.0453487177361,0.43407639419691957,74.26488678467679,1
40.94216754108317,88.70534169345237,1019.0153042656196,28.580297609661972,276.26861704546087,0.19197550585923784,61.45273634507689,1
29.257162386383598,74.15526263974698,985.4251386674996,55.97077328161795,206.83517148505663,0.48821935919923853,3.3232358428744666,0
5.367882064665186,87.03266998814429,1036.8713940352197,4.565083605930436,201.2592612667495,0.4012148277113289,24.04454303102383,0
9.058861714641285,88.70114234795777,995.5134358184148,30.06718204952089,289.82235188321624,0.7955633625022697,42.89067873532138,0
31.54007076432223,79.86846829325918,1000.2327494243772,41.2171464831263,258.13392169322987,0.7636043591629952,54.110215340361535,1
5.2024633538487475,55.136848099977385,1004.1356248210125,47.51439230533421,235.18268970868115,0.1339986812056707,41.275237332145615,0
11.432322056699945,68.84374040123396,983.0734577842588,34.98111884664818,223.25946369638504,0.08851905256306758,58.95978168466363,1
26.949351574663446,32.829232489579454,1009.7909253338363,54.53506464728724,261.6885783260816,0.908153943227503,21.199173956800845,0
32.67580790770773,73.89163339799262,987.3991094645176,56.5194868130323,250.90021835367384,0.5355083889644977,13.79340384246188,0
31.078450380104023,34.340260459142456,1004.0582196013011,3.859153391615011,299.15977755299855,0.8578009372825907,4.043751284232758,0
13.970772378422392,75.51596724081254,1001.042587279525,24.14223237248246,298.3215986653746,0.05815112056640115,42.998530842864156,0
33.48716885390144,38.36785286031749,1026.37040500559,1.4075413032692663,263.50245661416096,0.5265156165216303,51.64496405066214,0
14.489963499872003,29.404104012017598,1028.190230697964,19.764999442466575,244.28705061058906,0.5394265145762364,24.46122878395212,0
18.01598792637071,33.222759211436596,989.2047729433452,32.21209307823613,249.1140969134662,0.8607020325421499,46.01881386419075,0
34.85965620472096,20.15937081752562,1001.9930712427536,54.64769583059693,268.24790662368616,0.0976099982297075,3.911792313999693,0
30.98531596188859,77.49916942828241,1002.4011896619099,50.79325934792417,210.15745442353813,0.2404455636759093,7.447000972260273,0
38.96893641976712,78.59208392467033,989.0846266361651,7.6499836003191435,232.83520738107183,0.4065383138870131,52.63160791938738,1
31.304515692013734,61.194667993060754,1027.9072103030715,5.581822484453742,207.5272241003604,0.8658414754199422,27.605227891297407,0
27.732344133418863,32.9090240844307,1022.4336997001254,35.35604032540002,207.33607595169195,0.938883315070567,50.35005233272542,1
8.746990713123699,26.68434700085518,991.422907177822,31.92707834752696,219.58392418942339,0.9927246195936279,62.37908402099386,1
19.70863212237734,21.53031731498296,1002.003314515628,15.98265848580143,248.5253254593227,0.9591934864585215,63.946682810708765,1
15.608094707269018,33.25985415721766,986.3483014913909,53.96718507323011,278.4774321162789,0.005941755844354413,12.912573409833822,0
14.759585735163343,91.26844279865173,1017.6923958255826,55.64198456769321,248.54958911658724,0.04770834145387204,36.47141792635099,0
43.920422190097824,39.32294733613454,987.2823154729172,24.15668630040976,233.54766105608698,0.14760681915758866,55.044504272436484,0
20.723908986670416,48.341706177377255,1039.1560501174952,53.418153426811216,208.2352990336758,0.34886209677027313,58.04854472001828,1
40.681862207084535,28.427638758506653,1026.8409244812717,23.03693365577836,255.02955231831297,0.8299180309869587,58.85069855466582,0
30.245545039890516,37.78890437985362,1003.4143129750397,44.20900990978201,227.12685864831766,0.8926561953354805,17.112550078543833,0
36.79245214166593,61.53796566241641,1014.7138359367613,28.55653305286345,261.49341779171476,0.18683440629458303,14.440111329283,0
25.105483724207684,68.6202146476522,1034.6805089729846,7.35498939043098,297.7187739132418,0.6196641516197087,44.250935120527195,0
28.076155385054363,39.62818513329688,1013.2459568237496,55.67605207422129,211.13143214775502,0.9173619850652766,55.581434830366476,1
